layer 	 x* 	T
1.0000E+00 5.8810E-01 4.7950E+00 2.6452E+00 2.5850E+00 1.7570E+00 1.7669E+00 1.5380E+00 1.3042E+00 2.0083E+00 2.0462E+00 1.3481E+00 1.3673E+00 1.1028E+00 7.5743E-01 9.1454E-01 1.2207E+00 1.1803E+00 8.6792E-01 5.7592E-01 9.8292E-01 1.2066E+00
2.0000E+00 1.7640E+00 2.6917E+00 2.0802E+00 1.3120E+00 1.8091E+00 1.8020E+00 1.2545E+00 1.3134E+00 1.3225E+00 1.6864E+00 1.1320E+00 9.5595E-01 1.2156E+00 1.2738E+00 1.5050E+00 9.9277E-01 1.0874E+00 1.2757E+00 1.2618E+00 6.1071E-01 9.8495E-01
3.0000E+00 2.9410E+00 1.0871E+00 1.2237E+00 1.3840E+00 9.1809E-01 1.6461E+00 1.3231E+00 1.0355E+00 7.7924E-01 1.0131E+00 1.3819E+00 8.8183E-01 1.2116E+00 1.1209E+00 1.0531E+00 7.5703E-01 9.5249E-01 7.4062E-01 9.3715E-01 1.0947E+00 8.4963E-01
4.0000E+00 4.1170E+00 6.4378E-01 4.9869E-01 6.6928E-01 1.0889E+00 8.5461E-01 1.2047E+00 1.1654E+00 1.1474E+00 1.1680E+00 7.9603E-01 5.9783E-01 1.1462E+00 1.3144E+00 7.0923E-01 4.6424E-01 7.5670E-01 6.9982E-01 9.0449E-01 6.7593E-01 3.4041E-01
5.0000E+00 5.2930E+00 6.7669E-01 8.4863E-01 8.8092E-01 9.0092E-01 7.4520E-01 9.5788E-01 7.9732E-01 9.8943E-01 1.0808E+00 5.7009E-01 5.4471E-01 6.3868E-01 9.5985E-01 6.9282E-01 6.9269E-01 6.9834E-01 7.4391E-01 6.4607E-01 5.5748E-01 4.2502E-01
6.0000E+00 6.4700E+00 5.1676E-01 5.7074E-01 6.8349E-01 3.9531E-01 6.2313E-01 8.8975E-01 8.7041E-01 7.5073E-01 7.3646E-01 7.9977E-01 7.5164E-01 6.5535E-01 5.3763E-01 7.8225E-01 6.2667E-01 8.9096E-01 2.9138E-01 5.9143E-01 5.0055E-01 4.5626E-01
7.0000E+00 7.6460E+00 2.1771E-01 3.0657E-01 4.5922E-01 4.0656E-01 7.3749E-01 5.3763E-01 6.3009E-01 6.9334E-01 6.5697E-01 8.3765E-01 4.0868E-01 5.0207E-01 3.5971E-01 4.4703E-01 4.1940E-01 5.4724E-01 7.4697E-01 5.0683E-01 6.6062E-01 5.9501E-01
8.0000E+00 8.8220E+00 1.3981E-01 2.5952E-01 4.0707E-01 4.7397E-01 7.3332E-01 5.3067E-01 6.1208E-01 5.4098E-01 3.5131E-01 4.1659E-01 6.3113E-01 5.6658E-01 5.1261E-01 5.3650E-01 3.9393E-01 2.7906E-01 5.4613E-01 6.2095E-01 4.5155E-01 5.2422E-01
9.0000E+00 9.9990E+00 9.9261E-02 3.6253E-01 4.1634E-01 4.0121E-01 4.4573E-01 2.5357E-01 5.7146E-01 3.9630E-01 4.1118E-01 2.8482E-01 4.7474E-01 5.2872E-01 3.8547E-01 4.0566E-01 5.2056E-01 4.0141E-01 4.8201E-01 4.6280E-01 4.7336E-01 4.1316E-01
1.0000E+01 1.1170E+01 1.5191E-01 2.6096E-01 3.5732E-01 2.5656E-01 4.0522E-01 5.8782E-01 3.7017E-01 4.3338E-01 3.5315E-01 3.4235E-01 1.3152E-01 4.4223E-01 4.3206E-01 4.9662E-01 3.7989E-01 3.8883E-01 4.4548E-01 6.1315E-01 5.3674E-01 5.4041E-01
1.1000E+01 1.2350E+01 1.0704E-01 2.7489E-01 3.8764E-01 3.0227E-01 2.2572E-01 3.2249E-01 3.5497E-01 3.1463E-01 3.3221E-01 2.8017E-01 3.6882E-01 3.9681E-01 3.1524E-01 3.9556E-01 4.4933E-01 2.4599E-01 3.7860E-01 5.0503E-01 3.8388E-01 3.8241E-01
1.2000E+01 1.3530E+01 1.8921E-01 1.2184E-01 2.8549E-01 2.3647E-01 3.5333E-01 2.9086E-01 2.9220E-01 1.9252E-01 2.0738E-01 3.7916E-01 4.6332E-01 2.9953E-01 3.9211E-01 5.3105E-01 5.0953E-01 4.5165E-01 3.8701E-01 3.5537E-01 2.7893E-01 3.5344E-01
1.3000E+01 1.4700E+01 1.2959E-01 1.1741E-01 3.8548E-01 2.1614E-01 3.1294E-01 2.1306E-01 2.8484E-01 3.2595E-01 2.4942E-01 2.7846E-01 3.2777E-01 3.9579E-01 3.1715E-01 3.8483E-01 3.6156E-01 3.5907E-01 4.2890E-01 3.3552E-01 3.6125E-01 2.3892E-01
1.4000E+01 1.5880E+01 1.2787E-01 1.5266E-01 1.9051E-01 2.5740E-01 3.1940E-01 3.0849E-01 2.7804E-01 2.7645E-01 2.5814E-01 2.2576E-01 2.9954E-01 1.9801E-01 3.5590E-01 2.6902E-01 3.7012E-01 3.6001E-01 3.1208E-01 3.0593E-01 3.5835E-01 4.6715E-01
1.5000E+01 1.7060E+01 1.3982E-01 1.9201E-01 1.4324E-01 3.8895E-01 2.5057E-01 2.6040E-01 3.6025E-01 2.5446E-01 3.6155E-01 1.2778E-01 1.8126E-01 1.7863E-01 2.4022E-01 2.8599E-01 2.7955E-01 2.7214E-01 2.2672E-01 2.3925E-01 2.3642E-01 3.3929E-01
1.6000E+01 1.8230E+01 1.2512E-01 1.2197E-01 1.2743E-01 2.4443E-01 3.7156E-01 2.6668E-01 3.8290E-01 2.0367E-01 2.5820E-01 2.2780E-01 1.7173E-01 2.2968E-01 3.9362E-01 2.7097E-01 2.7156E-01 1.6691E-01 2.1981E-01 2.3502E-01 2.6486E-01 2.6582E-01
1.7000E+01 1.9410E+01 1.7182E-01 2.0008E-01 1.9247E-01 2.9837E-01 2.6714E-01 3.3055E-01 4.1289E-01 2.6839E-01 4.0755E-01 2.9660E-01 2.7366E-01 2.8927E-01 3.2827E-01 2.3222E-01 2.5087E-01 2.3934E-01 3.5609E-01 3.5602E-01 3.4758E-01 2.7062E-01
1.8000E+01 2.0590E+01 1.5608E-01 2.2945E-01 1.2825E-01 2.2208E-01 1.9769E-01 2.7181E-01 2.5580E-01 2.3924E-01 3.0606E-01 2.6736E-01 2.7652E-01 2.3547E-01 2.0822E-01 1.5593E-01 2.5144E-01 2.1175E-01 1.6938E-01 2.7568E-01 2.0161E-01 2.3117E-01
1.9000E+01 2.1760E+01 1.7298E-01 1.7086E-01 1.3423E-01 1.3842E-01 2.2763E-01 3.0575E-01 2.1814E-01 3.5344E-01 2.0382E-01 3.3627E-01 3.5281E-01 2.0259E-01 2.1889E-01 2.8037E-01 1.5752E-01 1.6198E-01 1.8332E-01 2.6309E-01 2.1460E-01 2.0278E-01
2.0000E+01 2.2940E+01 1.2265E-01 1.6736E-01 1.3026E-01 1.3138E-01 1.8895E-01 2.5576E-01 1.7330E-01 2.6168E-01 2.6947E-01 3.0360E-01 1.8413E-01 2.1098E-01 2.9875E-01 1.7576E-01 2.9985E-01 2.5356E-01 1.3758E-01 2.2330E-01 2.4382E-01 1.5167E-01
2.1000E+01 2.4110E+01 1.4393E-01 1.8094E-01 1.1086E-01 1.5823E-01 1.6676E-01 1.5483E-01 1.2888E-01 1.4609E-01 3.5763E-01 2.1878E-01 2.3708E-01 3.2189E-01 3.0133E-01 2.4763E-01 1.8648E-01 2.6614E-01 1.9192E-01 2.5054E-01 1.5668E-01 7.9852E-02
2.2000E+01 2.5290E+01 7.3346E-02 1.4446E-01 1.8061E-01 1.9899E-01 1.6283E-01 1.8551E-01 2.7871E-01 2.2636E-01 2.4052E-01 2.3606E-01 2.6955E-01 2.4858E-01 2.4651E-01 2.1825E-01 1.6933E-01 1.8610E-01 2.9162E-01 1.8324E-01 2.3308E-01 2.2551E-01
2.3000E+01 2.6470E+01 1.0806E-01 1.6239E-01 1.4409E-01 1.4030E-01 1.7452E-01 1.5923E-01 2.5545E-01 3.0116E-01 1.8624E-01 2.9106E-01 2.5821E-01 2.5220E-01 2.2589E-01 2.1128E-01 3.0632E-01 2.4615E-01 2.4166E-01 2.2407E-01 2.8040E-01 2.6908E-01
2.4000E+01 2.7640E+01 1.3123E-01 1.1326E-01 9.6917E-02 1.7789E-01 2.0316E-01 1.7324E-01 2.3196E-01 2.8664E-01 3.2435E-01 2.1931E-01 2.5590E-01 1.8763E-01 2.3589E-01 3.2134E-01 2.3710E-01 1.2198E-01 2.1228E-01 2.0392E-01 1.3773E-01 2.2276E-01
2.5000E+01 2.8820E+01 9.8952E-02 8.7818E-02 1.4475E-01 1.9277E-01 1.6695E-01 1.7181E-01 2.6475E-01 2.5568E-01 2.3863E-01 2.5792E-01 2.7266E-01 1.5900E-01 1.3350E-01 3.0510E-01 1.6212E-01 2.3683E-01 2.0038E-01 1.0555E-01 2.1638E-01 3.3716E-01
2.6000E+01 3.0000E+01 1.3914E-01 1.2937E-01 1.6379E-01 1.0428E-01 9.3044E-02 1.3207E-01 1.4728E-01 2.3863E-01 2.4021E-01 2.8737E-01 2.3734E-01 2.5192E-01 2.4263E-01 2.1322E-01 1.2067E-01 2.9649E-01 2.3480E-01 1.9199E-01 2.4543E-01 2.2398E-01
2.7000E+01 3.1170E+01 1.2200E-01 1.3515E-01 9.7074E-02 8.4886E-02 1.2638E-01 1.3063E-01 2.6652E-01 2.1035E-01 2.4002E-01 1.7093E-01 1.1188E-01 1.8042E-01 2.4966E-01 2.1498E-01 2.3919E-01 1.6848E-01 2.7679E-01 2.0370E-01 1.6695E-01 1.5531E-01
2.8000E+01 3.2350E+01 1.0704E-01 1.5988E-01 1.8529E-01 1.3214E-01 1.3085E-01 1.6757E-01 1.5354E-01 2.3072E-01 2.9302E-01 2.3161E-01 2.8454E-01 2.7060E-01 2.5136E-01 2.1670E-01 1.1397E-01 1.8062E-01 1.3695E-01 2.4503E-01 1.2904E-01 2.4979E-01
2.9000E+01 3.3520E+01 1.0669E-01 2.3673E-01 1.8786E-01 1.2362E-01 1.9102E-01 2.1952E-01 1.8430E-01 2.2107E-01 1.6594E-01 2.5404E-01 2.0251E-01 1.8378E-01 2.2803E-01 1.0563E-01 2.1042E-01 1.0395E-01 2.5980E-01 1.4608E-01 2.4865E-01 2.6830E-01
3.0000E+01 3.4700E+01 1.4766E-01 2.0050E-01 1.6688E-01 1.1734E-01 8.1799E-02 2.3236E-01 1.7861E-01 2.4569E-01 3.0046E-01 2.3600E-01 2.8148E-01 2.1122E-01 2.5188E-01 1.6989E-01 1.9544E-01 1.8872E-01 1.5041E-01 2.5175E-01 2.1821E-01 1.7644E-01
3.1000E+01 3.5880E+01 1.5909E-01 1.7418E-01 7.9003E-02 1.2213E-01 1.6130E-01 1.5697E-01 1.4624E-01 1.3644E-01 2.8274E-01 2.1457E-01 2.8511E-01 1.4086E-01 2.1351E-01 2.0011E-01 2.1887E-01 2.0271E-01 2.1177E-01 1.7792E-01 2.2684E-01 1.8579E-01
3.2000E+01 3.7050E+01 1.1352E-01 1.1426E-01 1.6159E-01 1.5796E-01 1.2737E-01 1.8614E-01 1.4128E-01 4.6287E-02 1.4267E-01 1.7679E-01 1.9094E-01 2.6683E-01 2.6190E-01 2.6707E-01 2.3253E-01 3.2769E-01 2.0214E-01 2.6914E-01 1.8995E-01 1.4898E-01
3.3000E+01 3.8230E+01 1.0374E-01 1.4240E-01 1.0419E-01 1.3008E-01 1.5530E-01 1.6218E-01 1.0857E-01 1.5083E-01 1.8061E-01 2.9627E-01 3.1420E-01 3.2872E-01 2.0069E-01 3.0536E-01 2.4089E-01 2.1464E-01 1.9603E-01 1.7083E-01 2.8252E-01 2.0897E-01
3.4000E+01 3.9410E+01 1.3898E-01 1.3857E-01 1.6558E-01 1.4630E-01 1.3361E-01 1.3273E-01 1.5509E-01 1.5234E-01 1.8025E-01 1.6029E-01 1.7256E-01 3.2320E-01 3.0513E-01 2.3230E-01 2.9611E-01 2.1837E-01 1.2823E-01 1.7975E-01 2.1684E-01 1.7773E-01
3.5000E+01 4.0580E+01 1.6634E-01 1.1706E-01 1.0356E-01 1.5111E-01 1.9203E-01 1.1263E-01 1.2562E-01 1.5567E-01 1.5975E-01 2.1966E-01 2.3045E-01 1.8015E-01 2.6014E-01 1.8580E-01 1.8303E-01 2.1026E-01 2.3539E-01 1.8053E-01 2.2989E-01 1.0416E-01
3.6000E+01 4.1760E+01 5.5114E-02 1.2701E-01 1.2046E-01 9.6034E-02 1.0562E-01 9.2566E-02 1.3303E-01 1.2310E-01 1.9006E-01 1.9673E-01 2.5210E-01 2.3026E-01 2.2408E-01 2.1880E-01 1.5779E-01 2.2002E-01 2.1468E-01 1.7125E-01 1.7553E-01 1.8164E-01
3.7000E+01 4.2930E+01 1.0754E-01 1.4693E-01 1.2100E-01 1.7046E-01 1.3037E-01 1.5570E-01 1.3804E-01 1.8615E-01 1.3735E-01 1.3974E-01 2.3782E-01 2.1785E-01 2.1912E-01 1.9042E-01 1.5966E-01 1.6962E-01 2.6354E-01 1.2274E-01 2.2282E-01 1.8265E-01
3.8000E+01 4.4110E+01 6.8095E-02 1.4793E-01 1.5159E-01 1.8754E-01 1.1677E-01 1.0960E-01 1.7984E-01 1.5729E-01 1.8431E-01 1.9206E-01 1.4109E-01 1.7367E-01 2.1918E-01 1.2571E-01 1.3026E-01 1.1326E-01 1.2688E-01 1.6075E-01 2.0258E-01 2.4641E-01
