1.0000E+00 5.8810E-01 1.9058E+00 7.8385E-01 5.9544E-01 5.8518E-01 8.7960E-01 4.8750E-01 3.7755E-01 2.9770E-01 4.1693E-01 3.8066E-01 2.3191E-01 4.0280E-01 3.5291E-01 4.1295E-01 3.8345E-01 2.5196E-01 2.6723E-01 2.0876E-01 1.2528E-01 3.9016E-01
2.0000E+00 1.7640E+00 3.6363E-01 8.0985E-01 6.9950E-01 5.1499E-01 3.2745E-01 4.1848E-01 3.3463E-01 3.8370E-01 4.0210E-01 2.8449E-01 2.7549E-01 2.4417E-01 5.3141E-01 4.9446E-01 3.7495E-01 2.2081E-01 3.6271E-01 2.0429E-01 3.5092E-01 3.1852E-01
3.0000E+00 2.9410E+00 4.2697E-01 4.5332E-01 3.9268E-01 4.0896E-01 4.2172E-01 3.2613E-01 3.4078E-01 3.5142E-01 3.4882E-01 2.8064E-01 2.7794E-01 2.9593E-01 1.8219E-01 3.6999E-01 2.4474E-01 2.9128E-01 2.7445E-01 2.2292E-01 2.4649E-01 2.2636E-01
4.0000E+00 4.1170E+00 3.7571E-01 2.5611E-01 3.7967E-01 4.7705E-01 3.3132E-01 4.7546E-01 3.4744E-01 3.4497E-01 2.7772E-01 2.6568E-01 3.5084E-01 2.5960E-01 1.6516E-01 2.0245E-01 2.5661E-01 2.1078E-01 2.7463E-01 2.9825E-01 2.1894E-01 2.0232E-01
5.0000E+00 5.2930E+00 2.4334E-01 2.0871E-01 1.7992E-01 2.4280E-01 2.7984E-01 2.0490E-01 1.5353E-01 3.3053E-01 4.4718E-01 2.8191E-01 1.9153E-01 1.3798E-01 2.1019E-01 2.0275E-01 2.0507E-01 3.4968E-01 2.8854E-01 3.2412E-01 1.5484E-01 2.2430E-01
6.0000E+00 6.4700E+00 1.7236E-01 2.2828E-01 1.9481E-01 2.7905E-01 1.7796E-01 2.0958E-01 2.1147E-01 2.0606E-01 2.1817E-01 3.7264E-01 2.2126E-01 2.1734E-01 1.3604E-01 1.8947E-01 1.1396E-01 1.1119E-01 3.3710E-01 3.1764E-01 1.7105E-01 1.9608E-01
7.0000E+00 7.6460E+00 1.3250E-01 3.1096E-01 1.4252E-01 1.7217E-01 2.1550E-01 2.3175E-01 1.6709E-01 2.0965E-01 2.0062E-01 1.7812E-01 1.2615E-01 2.4647E-01 1.9722E-01 1.8739E-01 1.4081E-01 2.5538E-01 2.0153E-01 1.6108E-01 1.7271E-01 2.1995E-01
8.0000E+00 8.8220E+00 5.9213E-02 2.1921E-01 1.7016E-01 1.2343E-01 1.3070E-01 1.6754E-01 1.6574E-01 2.0151E-01 1.7769E-01 1.9221E-01 1.0005E-01 1.4162E-01 2.4548E-01 1.6008E-01 1.6886E-01 1.8002E-01 1.9553E-01 2.7813E-01 2.0025E-01 1.4540E-01
9.0000E+00 9.9990E+00 2.7419E-02 2.0315E-01 2.3497E-01 1.0381E-01 1.6955E-01 1.5571E-01 2.0044E-01 1.5762E-01 8.4674E-02 1.2856E-01 1.2754E-01 1.0302E-01 8.4142E-02 1.1961E-01 1.6163E-01 1.9382E-01 1.3310E-01 1.6911E-01 1.6790E-01 2.0108E-01
1.0000E+01 1.1170E+01 3.6437E-02 1.4668E-01 2.3687E-01 2.1380E-01 5.5576E-02 9.7670E-02 1.1786E-01 1.6469E-01 1.4987E-01 1.5662E-01 9.4629E-02 7.8787E-02 8.9616E-02 1.0909E-01 1.0449E-01 1.3555E-01 1.1948E-01 1.5136E-01 1.8694E-01 1.2818E-01
1.1000E+01 1.2350E+01 3.5860E-02 7.7749E-02 1.6317E-01 1.8891E-01 7.9593E-02 8.4355E-02 1.9315E-01 1.7875E-01 7.9764E-02 8.6414E-02 1.3965E-01 1.0712E-01 1.2899E-01 1.2420E-01 1.4133E-01 1.3218E-01 1.5514E-01 1.5133E-01 1.8916E-01 1.8920E-01
1.2000E+01 1.3530E+01 3.0136E-02 6.6151E-02 1.5539E-01 1.2925E-01 1.6204E-01 6.9311E-02 1.2330E-01 8.5321E-02 1.3247E-01 1.3315E-01 9.2985E-02 1.0796E-01 1.0269E-01 5.9869E-02 1.6027E-01 1.3410E-01 1.4847E-01 2.0768E-01 2.0807E-01 1.5313E-01
1.3000E+01 1.4700E+01 5.7113E-02 5.2560E-02 1.4141E-01 6.2890E-02 8.8305E-02 1.0399E-01 1.1438E-01 1.2223E-01 8.3820E-02 1.5944E-01 1.4138E-01 1.5285E-01 1.0150E-01 1.4038E-01 1.2027E-01 1.5523E-01 1.3645E-01 8.3569E-02 9.0711E-02 1.0064E-01
1.4000E+01 1.5880E+01 4.3311E-02 6.4385E-02 6.1332E-02 1.5302E-01 1.3195E-01 8.5582E-02 8.4182E-02 8.7459E-02 1.2083E-01 3.7013E-02 8.2140E-02 8.6285E-02 1.0853E-01 1.1598E-01 1.3006E-01 6.4296E-02 7.6341E-02 1.1040E-01 1.3489E-01 9.1100E-02
